timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1649831249029,354520000,localhost Network I/O iface=wlp4s0:bytesrecv,,,,,true,,0,0,0,0,null,0,0,0
1649831250029,39806000,135.181.85.130 Network I/O iface=eth0:bytesrecv,,,,,true,,0,0,0,0,null,0,0,0
1649831250030,303112000,135.181.85.130 Network I/O iface=eth0:bytessent,,,,,true,,0,0,0,0,null,0,0,0
1649831250030,41674000,localhost Network I/O iface=wlp4s0:bytessent,,,,,true,,0,0,0,0,null,0,0,0
1649831250030,232728000,localhost Network I/O iface=wlp4s0:bytesrecv,,,,,true,,0,0,0,0,null,0,0,0
1649831251030,76212000,135.181.85.130 Network I/O iface=eth0:bytesrecv,,,,,true,,0,0,0,0,null,0,0,0
1649831251030,484411000,135.181.85.130 Network I/O iface=eth0:bytessent,,,,,true,,0,0,0,0,null,0,0,0
1649831251030,82478000,localhost Network I/O iface=wlp4s0:bytessent,,,,,true,,0,0,0,0,null,0,0,0
1649831251030,522978000,localhost Network I/O iface=wlp4s0:bytesrecv,,,,,true,,0,0,0,0,null,0,0,0
1649831252031,60558000,135.181.85.130 Network I/O iface=eth0:bytesrecv,,,,,true,,0,0,0,0,null,0,0,0
1649831252031,411803000,135.181.85.130 Network I/O iface=eth0:bytessent,,,,,true,,0,0,0,0,null,0,0,0
1649831252031,73518000,localhost Network I/O iface=wlp4s0:bytessent,,,,,true,,0,0,0,0,null,0,0,0
1649831252031,399194000,localhost Network I/O iface=wlp4s0:bytesrecv,,,,,true,,0,0,0,0,null,0,0,0
1649831253031,57397000,135.181.85.130 Network I/O iface=eth0:bytesrecv,,,,,true,,0,0,0,0,null,0,0,0
1649831253031,361255000,135.181.85.130 Network I/O iface=eth0:bytessent,,,,,true,,0,0,0,0,null,0,0,0
1649831253032,59776000,localhost Network I/O iface=wlp4s0:bytessent,,,,,true,,0,0,0,0,null,0,0,0
